logFC	AveExpr	t	P.Value	adj.P.Val	B
TG 51:4-FA16:1	0.497826683199022	-0.70448851681483	1.860836934551	0.0773432666677911	0.199932284760525	-4.55194976652914
TG 56:8-FA18:3	-0.418647864116765	-0.839233159178858	-1.85936881620682	0.0775597654333648	0.199932284760525	-4.55427007225352
TG 48:2-FA14:0	-0.493124265263932	1.63761408809649	-1.85740806115535	0.0778497391987884	0.199932284760525	-4.55736699107552
TG 54:7-FA20:5	-0.413453806423121	3.84282919300474	-1.84658277039849	0.0794678174602214	0.201907861680605	-4.57442413222322
TG 52:4-FA16:1	0.4856105744642	5.24503183504043	1.84629567333292	0.0795111276881611	0.201907861680605	-4.57487555912713
TG 58:2-FA18:1	-0.411178759996421	-1.86884969924851	-1.84510434023577	0.0796910675305752	0.201907861680605	-4.57674826970451
TG 58:3-FA18:1	-0.483068546188262	-0.572944716162198	-1.84252111715442	0.0800824620282947	0.201993710026725	-4.58080605878266
TG 54:5-FA22:5	-0.429473713946848	-0.714336468389933	-1.82218188134088	0.0832231969446257	0.208982694549838	-4.61261628646558
PC 17:0_20:4	0.464842806987971	1.42762406220247	1.80357307461453	0.0861901403786618	0.214809525959662	-4.64150216090992
TG 46:1-FA12:0	0.461486490037642	-3.07635779116719	1.80287007199714	0.0863040042351207	0.214809525959662	-4.64258929641829
PC 16:0_20:3	0.464880917950913	5.55965532852213	1.79890125245738	0.0869492783058502	0.215096140475135	-4.64872110561336
TG 49:1-FA17:0	0.39455781141579	-2.62485722401738	1.79748495572245	0.0871805595908069	0.215096140475135	-4.65090695437219
CE 15:0	0.434006329407422	1.77763436677033	1.76981883871428	0.091806580637214	0.225524861130547	-4.69335896771302
TG 52:5-FA14:0	-0.402557753037498	-2.3329734994979	-1.76000776256557	0.0934972803045917	0.22868382412162	-4.70829996923456
TG 56:6-FA22:4	-0.441819281329878	-0.0760022606620513	-1.74061547961995	0.0969181511755395	0.235596704669152	-4.73765526615376
PC 16:0_22:6	0.430739407428484	7.45132586708793	1.73928037755832	0.0971575790936504	0.235596704669152	-4.73966761336524
SM d18:1/16:0	0.4130877670731	4.76132064536205	1.73679401770185	0.0976048205609705	0.235669759046788	-4.74341221409002
TG 52:4-FA14:0	-0.37101448240571	-2.34527410616288	-1.71265053411891	0.10204038429122	0.245331136700168	-4.77957019000268
TG 54:5-FA20:5	-0.576165479155388	-2.03862224293365	-1.70516842300362	0.103449531824183	0.247665192714676	-4.7907002669209
TG 56:10-FA18:2	0.515929534493056	0.544891200993091	1.69964859283127	0.104499741518099	0.249123856361713	-4.79888833387205
TG 54:5-FA18:1	-0.372384767958373	5.55496192979742	-1.69263377482104	0.105847510151661	0.251276652250792	-4.80926577189839
TG 52:4-FA18:0	-0.372740155055618	-1.81362884453678	-1.68960240483497	0.10643450301334	0.251485400833957	-4.81374043658495
TG 55:3-FA18:2	0.558342915792004	0.841625240254084	1.68759029397125	0.106825656991416	0.251485400833957	-4.81670727325036
TG 54:6-FA16:0	-0.373770248859434	2.6428741838289	-1.68359495452851	0.107605980811071	0.252271282814337	-4.82259059091072
PC 18:0_18:1	0.416720225560526	4.23530509759489	1.67538892520653	0.109223912696532	0.255006242452648	-4.8346418508731
PC 18:2_18:2	-0.45371350226047	4.02251127391695	-1.67019752124881	0.110258112721744	0.256361455505289	-4.84224323836436
TG 49:1-FA18:1	0.542623400491558	0.0546687273603412	1.66603565588528	0.111093209259267	0.257244521440516	-4.84832444174188
TG 49:2-FA18:1	0.375117060101173	-0.885941339525086	1.65309963037987	0.113723217256694	0.262259664285846	-4.86715373103033
PC 18:2_20:1	-0.426542503207793	0.457007207760302	-1.6492400072763	0.114518052483883	0.26301910428209	-4.87275036455898
TG 52:2-FA18:0	-0.409895865563428	2.80286608202476	-1.64188458140063	0.116045813698856	0.26460807406065	-4.88338883672916
PC 16:1_18:1	0.428476733967223	3.23146047506523	1.64140245349363	0.11614655286202	0.26460807406065	-4.88408490909825
TG 47:0-FA16:0	0.47675670958168	-0.580713766145254	1.62094258976121	0.120490134444201	0.273401309080215	-4.9134814120082
TG 53:4-FA18:2	0.453002947983619	2.62406430230296	1.6156453000953	0.121636767337187	0.273896421481231	-4.92104694229839
LPC 18:2	0.385996775113406	7.15049112968826	1.61509724202762	0.121755920041866	0.273896421481231	-4.92182859843678
TG 54:2-FA18:2	-0.530867980421164	0.325818679478939	-1.61322981719336	0.122162651704903	0.273896421481231	-4.92449045872146
TG 54:6-FA20:4	-0.377036127328532	3.0902702788711	-1.60215257291916	0.124598846414054	0.277198446112023	-4.94023190368074
PC 18:0_20:2	0.433839939831381	-0.00826816468207219	1.60207230780243	0.124616646570715	0.277198446112023	-4.94034566332277
TG 56:7-FA18:0	-0.345300740075601	-1.24624326702748	-1.58590876685433	0.128244864919557	0.284150386978627	-4.9631652847946
TG 52:7-FA18:1	-0.371569578895519	-3.18521806524535	-1.5736778991342	0.13104864105066	0.28922844606884	-4.98031458060166
TG 54:3-FA20:3	-0.420887119831379	-3.06912612894003	-1.56818483033931	0.132324392355427	0.290907710820297	-4.98798327365864
PA 34:4	0.383566369459491	1.12110847468627	1.54229215585847	0.138477856638806	0.303255771321417	-5.02385113732679
TG 58:8-FA22:6	-0.404856035305022	3.99541446458557	-1.53791474211413	0.139541241348913	0.304404638463846	-5.02986903312108
TG 54:3-FA18:0	-0.341267844653177	3.26610691776566	-1.5319392299163	0.141003743351089	0.306411980743713	-5.03806236809107
TG 52:6-FA16:1	-0.341975881057259	1.36683618519215	-1.52600483622788	0.142468695905734	0.308409245926205	-5.04617462447191
TG 49:3-FA15:0	-0.338988024624557	-1.17494683972225	-1.51101563487788	0.146224889952295	0.313332745663491	-5.06655465115024
FA 18:2	0.519303236807368	4.7926721447878	1.51032249502546	0.14640053947509	0.313332745663491	-5.0674932494269
TG 54:2-FA18:0	0.340044243359111	2.19584909175091	1.51029778273504	0.146406805053383	0.313332745663491	-5.06752670670543
FA 18:1	0.466678071058091	5.70728573488505	1.50790603807678	0.14701425476591	0.313445486576373	-5.07076278191848
TG 48:3-FA18:2	-0.344966202458068	0.0673383375577848	-1.5050940468187	0.147731086178962	0.313537134344787	-5.07456228710153
TG 52:5-FA18:2	-0.356001630074547	4.64789556971172	-1.50338910441591	0.148167105964705	0.313537134344787	-5.07686324585293
Cer d18:1/16:0	0.351639917969995	-2.51688688159354	1.49452889782534	0.150450048661623	0.31567116473007	-5.08878763015794
TG 54:2-FA16:0	0.361829133973467	2.46393203308649	1.49409935593334	0.150561454416936	0.31567116473007	-5.08936430601226
TG 52:3-FA20:3	-0.341167728685502	-1.83402292511802	-1.49298146475824	0.150851707039148	0.31567116473007	-5.09086450091251
FA 18:3	0.470664677616067	1.71773713079354	1.47539185414322	0.155479355882607	0.324154376655619	-5.1143521381505
TG 56:5-FA18:0	-0.334912671159728	-0.357554827864704	-1.47232020915211	0.156299241472101	0.32466570379315	-5.11843103174148
TG 52:0-FA20:0	0.392043827501469	-0.631728780641188	1.4608697007951	0.159386732239747	0.329866313976032	-5.13357656768651
PC 14:0_18:2	-0.334867431008289	0.9851773327671	-1.45806307821248	0.160151027382723	0.330238432376784	-5.13727444643068
TG 50:3-FA16:1	0.392114070326395	5.18391890106655	1.45076124820202	0.162153411305401	0.332421038349669	-5.14686830663825
FA 16:1	0.533112146781031	4.55549633269095	1.44991710231399	0.162386206344263	0.332421038349669	-5.14797493674803
TG 56:7-FA22:4	-0.383549329166049	-1.94593421927505	-1.44407041992843	0.164006029987208	0.334524934811452	-5.15562542115116
TG 52:3-FA18:1	0.352133251504157	7.64664653344426	1.43789113993915	0.165732201321421	0.336829833620873	-5.1636840825318
TG 49:2-FA14:0	0.337404309522469	-2.2626054854099	1.43473762022445	0.166618779206746	0.337417957891797	-5.16778599121086
TG 52:2-FA20:2	-0.325516972658183	-2.59748502025868	-1.42955601628918	0.168083850720637	0.33916919877557	-5.1745101298861
TG 56:4-FA18:2	-0.338959462059258	2.12274048117748	-1.41753168416367	0.171523736887033	0.344878688046881	-5.19003822307417
TG 52:4-FA18:3	-0.317472219773446	3.71520863579077	-1.41365192351957	0.172645663984467	0.345534917398241	-5.19502582297993
TG 52:4-FA18:2	-0.341241218822811	7.00859567559788	-1.41217864231987	0.173073241811862	0.345534917398241	-5.19691688335414
TG 54:2-FA20:0	0.371651825248887	2.00531790324257	1.40812806778804	0.174253192980545	0.346665683218338	-5.20210782508433
TG 53:4-FA18:3	0.451904954801913	-0.988052536400789	1.40381199241811	0.175517584611409	0.347955913352443	-5.20762567048723
TG 48:4-FA14:1	0.342794960258195	-3.00348632316377	1.39271800649299	0.178801334164861	0.352034329892088	-5.22174531948787
TG 49:2-FA16:1	0.350645085697139	-0.682065519491074	1.39265213266218	0.178820978192972	0.352034329892088	-5.22182888606828
PI 18:0_18:2	-0.357995690020433	3.01061329649939	-1.3813338042987	0.182221876827255	0.357483890303468	-5.23613914574144
TG 52:1-FA16:1	0.317721738389797	-2.16021586450842	1.37319362725054	0.184699551841518	0.360067456328014	-5.24637195129919
TG 47:1-FA16:1	0.31556031529693	-2.7563158579346	1.37282173371818	0.184813384663936	0.360067456328014	-5.24683826302198
TG 48:2-FA16:1	0.456873265838411	2.26161290542784	1.36828813633234	0.186205564124083	0.361533139966004	-5.2525145254096
CE 20:2	0.344451850452365	-0.317182129166893	1.36349304140908	0.18768709915229	0.363161681578917	-5.25850138165455
TG 52:6-FA20:4	-0.306330397377736	-1.02926246171338	-1.35534831205392	0.190224988022654	0.365934183645731	-5.2686306743829
TG 52:2-FA20:0	0.318651720523693	-1.62207210448704	1.35212583109811	0.191236582821472	0.365934183645731	-5.27262452017345
TG 56:4-FA20:3	0.321669456204028	-1.31079659211641	1.35147515784346	0.191441356444857	0.365934183645731	-5.27342999176543
TG 54:4-FA18:1	0.321688371334552	6.71440302499017	1.35062030220302	0.191710651963073	0.365934183645731	-5.27448773460675
PI 16:0_18:2	-0.337084343528794	2.2895752585135	-1.34181930675849	0.194500575021729	0.370009511404974	-5.28534530442307
TG 52:4-FA20:0	-0.316167089610223	-1.04188109472451	-1.32178400946424	0.200971168747541	0.381035940746176	-5.30984247885023
TG 54:3-FA18:2	-0.296743746576061	3.41358991291845	-1.31129562911226	0.204425218852357	0.386288457028701	-5.32254413764115
TG 56:5-FA20:3	0.357462465549868	0.875111868925339	1.30635145533699	0.206069465442538	0.388097493250113	-5.3285023064976
TG 51:3-FA15:0	-0.32197512922954	1.01728859120358	-1.30040100766584	0.208062035525122	0.390548339108618	-5.33564813026348
TG 56:7-FA18:1	-0.289706858980486	3.28632130995704	-1.29471529814622	0.209979958142313	0.392156546177829	-5.34245046855421
DG 16:1_18:2	0.377936969639847	-0.0088050512629917	1.29374992960042	0.210306961932535	0.392156546177829	-5.34360294275366
TG 52:3-FA18:0	-0.279146416207065	1.06254635227526	-1.28434705978925	0.213512793126788	0.396824763541564	-5.35479044225228
TG 58:8-FA20:4	-0.322114940623952	-1.80590817202436	-1.27762818873908	0.215826672997323	0.39981006637209	-5.36274242095951
TG 50:4-FA16:0	-0.308085107451648	0.956803707184392	-1.26848011510794	0.219008289082204	0.403085525876164	-5.37351281696071
TG 56:8-FA16:1	-0.314029970616253	1.36730771620542	-1.26831487250601	0.219066090265688	0.403085525876164	-5.37370676223771
TG 50:4-FA16:1	0.349994561619874	2.86748444794283	1.26640469295545	0.219735118530723	0.403085525876164	-5.37594718862437
TG 50:1-FA14:0	-0.314267029336431	-2.16330703469883	-1.26258056989334	0.221079229547622	0.404238720693872	-5.38042386621627
Cer d18:1/22:0	0.308549952408923	-0.787422141835272	1.25433224004544	0.223999932637958	0.408257941743374	-5.39004062745661
TG 49:3-FA16:0	0.417851142211462	-1.05547261375017	1.25203998956784	0.224816855666005	0.408429335856247	-5.39270367237033
TG 53:5-FA20:4	0.27085845984851	-2.01592031274776	1.23668072447292	0.230349795512982	0.416655210324991	-5.4104405091089
TG 56:3-FA18:0	-0.304121192625089	-0.974669892179325	-1.23538958796197	0.230819612091544	0.416655210324991	-5.41192300949048
CE 22:6	0.318279981086367	6.80150927813217	1.23138737221838	0.232280584057843	0.41795710188752	-5.41651000894503
TG 58:8-FA18:1	-0.320910130185116	2.51720505222515	-1.22601141611691	0.234254119115287	0.419481771050654	-5.42265145855813
TG 56:4-FA20:2	0.326858896494696	0.240319552078335	1.22503803425979	0.234612813543375	0.419481771050654	-5.42376098562827
FA 22:2	0.393938723395796	0.13748181128635	1.22020070142719	0.236401592703974	0.4213466873115	-5.42926371914982
TG 52:6-FA20:5	-0.303591679941646	0.891242589434273	-1.19717208664029	0.245059598245385	0.434034007319374	-5.45520368771016
CE 18:3	0.296001085378012	4.5054820135314	1.1968355379825	0.245187881457731	0.434034007319374	-5.45557963165119
FA 14:1	0.367014128338978	2.02975780271454	1.19373564234232	0.246371860408983	0.434034007319374	-5.45903810661407
TG 56:5-FA22:5	-0.274181661232091	-2.1801145269318	-1.19147639517608	0.247237471418611	0.434034007319374	-5.46155381851653
TG 49:0-FA17:0	0.289399688474231	-2.00282779946962	1.19115453870626	0.2473609740829	0.434034007319374	-5.46191187684423
PC 18:0_18:0	0.297565914924918	-0.321877319527986	1.18848123088805	0.248388570401951	0.434487746987932	-5.46488264687385
TG 50:1-FA16:0	0.310343500863399	4.88136308119496	1.17883429850578	0.252123467403377	0.439659750255889	-5.47555503401249
TG 56:8-FA20:5	-0.275897471223852	3.01727114613324	-1.16880387810465	0.256051314465573	0.444609558759811	-5.48657179478254
TG 58:7-FA20:4	-0.283847254782501	-1.60699965607031	-1.16659841046809	0.256921060971791	0.444609558759811	-5.48898318663433
TG 48:3-FA16:0	-0.272382568911148	-0.762427750684398	-1.16558183044094	0.257322700379572	0.444609558759811	-5.49009335338549
LPC 18:0	0.276479912216867	6.28888933589236	1.15554270434707	0.261314223171838	0.450129683207586	-5.50101150538874
TG 52:4-FA18:1	0.28301628029903	5.47993386701603	1.15308818202473	0.262297101224364	0.450449429154302	-5.50366844273159
TG 58:7-FA22:4	-0.275280423057539	-1.3480906964743	-1.14711790297326	0.264699269333268	0.452019463686921	-5.51011051555858
TG 52:0-FA16:0	0.252955993485678	-0.371088004311539	1.14684019340887	0.264811402620125	0.452019463686921	-5.51040946106359
TG 54:4-FA20:2	-0.283706386431301	1.26048384656597	-1.13191072535854	0.270891505479566	0.461005122276973	-5.52638746487797
TG 56:7-FA20:4	-0.269690017473071	2.24705533826789	-1.12940450634312	0.2719221855362	0.461369473957816	-5.52905174749361
PC 16:0_16:1	0.28227924365227	2.7011721392428	1.12597237788495	0.273338324559711	0.462383692743224	-5.53269194070897
TG 48:3-FA18:1	0.244555621263263	-1.87627063025572	1.12314899240231	0.274507347798793	0.462975079123337	-5.53567920545347
TG 56:6-FA20:5	-0.24432130788465	-0.683685176547686	-1.11587805250248	0.277534774678244	0.466687939563119	-5.54334186866694
PC 18:1_20:5	0.280173663170114	2.00069924265968	1.11084825970248	0.279643310266856	0.468627976310413	-5.54861704972596
PC 16:0_18:1	0.267801626251749	7.16378781562425	1.10917497577735	0.280347355739681	0.468627976310413	-5.55036732107384
TG 58:10-FA20:4	0.314151206187537	0.314602371949515	1.09905929466753	0.284631173970188	0.473842822624559	-5.56089891982666
TG 51:0-FA17:0	0.246030157416353	-3.12007336245401	1.09785494197297	0.285144353437788	0.473842822624559	-5.56214712328311
TG 49:0-FA15:0	0.277824838355671	-3.31672484761755	1.07268315696865	0.296024390415856	0.490480294970553	-5.58795828142573
TG 56:4-FA16:0	-0.292234776564568	-1.84202775849385	-1.07049632118125	0.296983542371265	0.490630705964224	-5.5901756108385
TG 49:3-FA18:2	0.325887275462639	-0.336491781327745	1.0662058606864	0.298871837918397	0.492310753422432	-5.59451422055989
CE 18:4	0.26997037166407	0.0462415339931537	1.05584232065773	0.303468486569036	0.49842934567298	-5.60493013165396
LPC 20:1	0.253966490961545	0.409969701150282	1.05044860354914	0.305880713258556	0.500643841091031	-5.61031524850382
PC 18:2_20:4	0.230688283442346	2.87508152341964	1.04887070860124	0.306588971712383	0.500643841091031	-5.61188597777905
TG 58:6-FA22:5	-0.231564784478171	-1.68787606715589	-1.04242185893965	0.309495762460438	0.503934022449993	-5.6182836302949
LPC 16:0	0.237789341488926	7.79761897914043	1.02980263686632	0.315240331306289	0.511812606862222	-5.6307005893998
TG 50:2-FA14:0	0.252778199946852	1.98845308537901	1.02237179556585	0.318658066543288	0.515512017102552	-5.63794894493237
TG 56:9-FA20:4	-0.301273208378666	-0.207820963556309	-1.02088780359948	0.319343727408661	0.515512017102552	-5.6393908522894
TG 50:4-FA18:1	-0.22332795689184	-0.358782430361043	-1.01492130640365	0.322110949865679	0.518161545328367	-5.64516916143011
TG 48:1-FA18:1	-0.271123572258222	0.650227053486831	-1.01339995372928	0.322819228239974	0.518161545328367	-5.64663766006489
TG 51:3-FA17:0	0.2262622108413	-1.05483270189615	1.00587553190288	0.326338337313788	0.521375022081728	-5.65387153292337
TG 56:2-FA20:1	0.258899545512625	-1.50823054037227	1.00470984399931	0.326885909713825	0.521375022081728	-5.65498786742419
TG 54:1-FA18:1	0.220568369171166	0.13361601082726	1.00160449008493	0.328347754862771	0.521375022081728	-5.65795605444926
TG 54:4-FA22:1	0.241225615236796	-2.1224589174176	0.997875994463313	0.330108959455716	0.521375022081728	-5.66150891614623
TG 56:8-FA18:1	-0.231242190705248	1.94152705004281	-0.997603771671278	0.330237804697746	0.521375022081728	-5.66176784761401
TG 48:4-FA18:2	-0.235255466000507	-1.92193989639321	-0.99697263287016	0.33053666243452	0.521375022081728	-5.66236792581615
FA 12:0	0.231148421603162	1.84173985007977	0.995402930161173	0.33128076624308	0.521375022081728	-5.66385889209903
TG 56:1-FA18:1	-0.217172396403981	-0.769793182265799	-0.984644639971298	0.336411976092996	0.527979906923731	-5.67402043125003
CE 22:5	0.282182089517692	1.85631538769735	0.976491984665788	0.340336863033455	0.532636345712529	-5.68165433674068
FA 22:5	0.25335999165466	1.03320939087947	0.974574921974761	0.341264348934399	0.532636345712529	-5.6834410697751
TG 54:5-FA16:0	-0.237162611288126	2.24548311146959	-0.970653213816029	0.343167110026667	0.533589670633583	-5.68708624868926
TG 51:3-FA18:2	0.273727386014204	2.2235916379938	0.969426139664511	0.343763964797565	0.533589670633583	-5.68822406100001
TG 55:7-FA15:0	-0.214475191359483	-2.29468303570129	-0.963718733157061	0.346549438427503	0.53643954167545	-5.6934991206538
TG 54:5-FA22:4	-0.244330357083689	-2.41419912536609	-0.956195202300984	0.350244816576797	0.539486749771396	-5.70040948503966
TG 58:7-FA22:5	-0.225390482609108	0.972852055171263	-0.955619522444275	0.350528680034752	0.539486749771396	-5.70093621877366
TG 54:5-FA18:3	-0.198044587019476	2.93279036449448	-0.95388983388874	0.351382520205086	0.539486749771396	-5.7025171073828
TG 53:4-FA17:0	-0.302146758127048	0.363071497377534	-0.945672218360592	0.355458391488463	0.544265558783148	-5.70999215503702
TG 56:5-FA20:2	-0.240913152592215	0.415362213584899	-0.9380252686583	0.359279922414726	0.548212830746836	-5.71689513334483
TG 49:3-FA18:3	0.404876880757125	-1.99797661939728	0.935697204234705	0.360448856886709	0.548212830746836	-5.71898654291104
TG 52:0-FA18:0	0.212795963468634	-0.487463624948936	0.933771523249206	0.361417690021776	0.548212830746836	-5.72071288552273
FA 20:0	0.252585698360739	2.05884025112558	0.932596752132271	0.362009592960307	0.548212830746836	-5.72176445347448
PI 16:0_20:3	0.250247162163226	0.494733167116617	0.930856154197997	0.362887785308525	0.548212830746836	-5.72332028329801
TG 52:5-FA20:3	-0.230806615727926	-1.97650244699471	-0.916140092218827	0.370369812694595	0.558023851126523	-5.73636787185374
TG 54:6-FA22:5	-0.245993819421574	0.371321566630691	-0.912198776455869	0.372391058633105	0.559576989701342	-5.73982998110215
TG 52:1-FA20:1	-0.244807889646372	-0.841154795379218	-0.896174791713059	0.380684257569083	0.570521500070377	-5.75376448524937
TG 52:4-FA22:1	0.211262637732537	-2.26814625162772	0.890746223888853	0.383521277877048	0.573252703705111	-5.75843366479901
LPC 20:2	0.210076597285235	0.0776800936814652	0.8875340911625	0.385206508637171	0.574252446912932	-5.76118415425899
TG 54:4-FA20:3	0.241062183001404	1.76824944456943	0.882710579021943	0.387746269780595	0.576517480068516	-5.76529723096773
TG 55:4-FA18:2	0.257419500834203	1.04841145365911	0.87778648919921	0.390350284413949	0.578170026459781	-5.76947473858829
TG 51:2-FA17:0	0.237542653002642	0.813004739430857	0.875232337073546	0.391705492969053	0.578170026459781	-5.77163313565174
PC 20:0_20:4	0.210046807438871	1.22151671911517	0.874814196949129	0.391927646255037	0.578170026459781	-5.77198593333985
TG 49:3-FA16:1	0.193664875598715	-0.843709690703719	0.869444830913557	0.394787633220356	0.580872429087243	-5.77650238552868
CE 14:0	0.218766138872067	2.72423281243471	0.866467966483248	0.396379091361792	0.581699186024448	-5.77899530068104
FA 22:1	0.254239282684519	1.52676316346002	0.862870051080391	0.398308119731327	0.583015771109326	-5.78199774208199
TG 49:2-FA15:0	-0.246966833644539	0.505390071280919	-0.853866399228312	0.40316203865805	0.588595741193277	-5.78946052082434
DG 16:0_18:2	-0.234710974476799	0.998044228660243	-0.850927361325	0.404754708986057	0.589397965404954	-5.79188086307848
TG 52:5-FA20:4	-0.210857255509775	0.313484620255995	-0.84515725784415	0.407893290067005	0.592094586822794	-5.79661010018672
TG 55:1-FA18:1	-0.196503063479853	1.7593041596175	-0.842459269917455	0.409366166947466	0.592094586822794	-5.79881114585286
TG 57:10-FA22:6	-0.200962329716608	-0.437112256532929	-0.841756437066117	0.409750413181792	0.592094586822794	-5.79938345040099
PC 17:0_18:2	-0.18814428853018	1.77590600174169	-0.836628129677115	0.41256108958222	0.592113044234875	-5.8035459006429
FA 20:3	0.230118047114934	0.881065026463077	0.83487137320911	0.413526736526197	0.592113044234875	-5.80496635227281
TG 54:6-FA20:5	-0.194805820563138	3.45602270821226	-0.834456828620948	0.413754811454478	0.592113044234875	-5.80530113338568
TG 54:5-FA20:2	-0.207926153620724	-0.689135094956755	-0.833321436401113	0.414379893561186	0.592113044234875	-5.80621726996186
TG 49:2-FA18:2	0.356088221897628	1.18860348858515	0.830528295246862	0.415920192166909	0.592113044234875	-5.80846608585677
TG 50:3-FA18:1	0.195312642446949	3.59662360180532	0.83029119061587	0.41605111249778	0.592113044234875	-5.80865666003128
TG 48:3-FA14:1	0.207127851283232	-1.21205531990766	0.808542358273541	0.428171016219211	0.607207509465762	-5.82592153447468
TG 46:2-FA12:0	-0.190884242722299	-2.53485547150043	-0.803661689789111	0.43092094001015	0.607207509465762	-5.82973714739044
FA 20:4	0.215052617258052	2.0754977924669	0.803659563591269	0.430922140374037	0.607207509465762	-5.82973880490319
TG 52:4-FA20:2	-0.191004906186794	-1.93414867662002	-0.802768169594184	0.431425568504909	0.607207509465762	-5.83043334450159
TG 58:5-FA18:1	-0.190935156154908	-1.80660928565225	-0.801697323062167	0.432030829743781	0.607207509465762	-5.83126675306729
FA 20:1	0.206998443524254	1.73993674712067	0.781991216153004	0.443263242059242	0.621448465914322	-5.8464173234062
TG 54:4-FA16:1	0.195411091352913	0.8357264813056	0.778102648673236	0.445500749268405	0.622488516481242	-5.84936516541706
TG 56:6-FA22:5	-0.1951337348971	2.68929706160657	-0.776874998509446	0.446208582610448	0.622488516481242	-5.85029295485801
TG 54:3-FA18:3	-0.182066531449622	-2.84162607070196	-0.769830615553524	0.450283497301812	0.625904565448405	-5.85559008563595
TG 50:4-FA14:1	0.187207507562692	-1.80799287206271	0.768815020811044	0.450872846261064	0.625904565448405	-5.85635003525915
TG 46:1-FA16:1	-0.206819776229763	-1.97202134698579	-0.76654397808934	0.452192428893477	0.626197848835329	-5.85804599680336
PC 14:0_20:4	0.189010581816652	-0.00315561042317933	0.762375615513195	0.454620543147532	0.62802104371236	-5.86114654381975
TG 52:2-FA20:1	0.190012330949375	-0.198517185993193	0.756728815841172	0.457922433758411	0.631039451398786	-5.86532139639942
TG 48:2-FA18:1	0.21206477180027	0.306307324317477	0.752014962219399	0.460689849206179	0.633308430173944	-5.86878408766859
PI 18:1_18:1	0.195699128973254	-1.16743617763389	0.735156021119126	0.470669359928842	0.643163628937455	-5.88100108575245
PC 16:0_18:0	-0.16820801125782	5.42599019108628	-0.732915263262903	0.472005361326204	0.643163628937455	-5.88260516166722
TG 49:2-FA16:0	0.251609433415922	1.1671242526526	0.73271296379579	0.472126088348397	0.643163628937455	-5.88274975243512
TG 48:2-FA16:0	-0.191342320623625	2.25753165917217	-0.731840860966042	0.472646745878096	0.643163628937455	-5.88337264367605
LPC 22:6	0.198653207467476	1.65240536293264	0.730328309763596	0.47355056573094	0.643163628937455	-5.88445130473686
Cer d18:1/24:1	0.17614146687655	-0.671723158434957	0.727857348999272	0.475029276812828	0.643276323126938	-5.88620890243889
TG 51:2-FA15:0	0.15308444261321	0.383164288869026	0.726386755342642	0.475910624897452	0.643276323126938	-5.88725226085715
TG 53:3-FA17:0	0.165523746106019	1.06583020273817	0.719613155790493	0.479982566887213	0.647231862270347	-5.89203219264084
CE 20:5	0.196327473233385	6.45597561186412	0.716772565950299	0.481696248242292	0.647319373175461	-5.89402408174922
LPC 17:0	0.159880305801078	1.86962055998791	0.714846748443604	0.482860095985657	0.647319373175461	-5.89537026124044
FA 14:0	0.194376731325648	4.67815014277397	0.713814569215453	0.48348455837176	0.647319373175461	-5.89609035816617
TG 50:1-FA18:1	0.178136914630499	3.72734721347645	0.709835167929672	0.485896479817615	0.649010664531802	-5.89885733497481
TG 47:0-FA15:0	-0.171154499409589	-2.24094173168969	-0.703658911869952	0.489653747472515	0.652486715382007	-5.90312275073399
TG 58:6-FA18:0	-0.158944812671618	-2.3549755676685	-0.698499380643286	0.492805354045409	0.655141235378014	-5.90665884669295
PC 18:2_20:3	0.172386703004274	0.99000648072486	0.690082048195471	0.497971939670004	0.660374654132031	-5.91237455045694
TG 58:6-FA18:1	-0.162698731961423	-0.6770272495811	-0.687365438122616	0.499645999300046	0.660374654132031	-5.91420515773633
TG 54:5-FA16:1	0.180399499465948	0.383685937857525	0.686389136878461	0.500248410563733	0.660374654132031	-5.91486136569716
PC 18:0_22:5	0.239916289920392	1.43000668500275	0.682905326976469	0.502401414004839	0.661670859936443	-5.91719571987353
TG 54:8-FA20:5	-0.159131757686614	1.74080818487633	-0.676299179973675	0.506498464546635	0.664575418868477	-5.92159112730598
FA 20:2	0.17450865154594	0.192819299267673	0.675558015528082	0.506959301827104	0.664575418868477	-5.92208171977082
FA 16:0	0.178603374582591	7.25269762971931	0.671020779686858	0.509785598633272	0.666733479693979	-5.92507382293452
TG 52:3-FA20:1	-0.147452247330875	-0.961603076341255	-0.660598556753236	0.516311174700509	0.673708576687731	-5.93187388811165
TG 54:7-FA20:4	-0.155720848128158	0.915096129600772	-0.654535824859409	0.520128511456115	0.677125827126048	-5.93578275453513
TG 58:7-FA18:1	-0.155437940832423	1.20102858539033	-0.645630376726821	0.525763997802094	0.677415986691837	-5.94146188160744
FA 22:4	0.162602374905294	-0.0918844159143273	0.644171939915767	0.526690106768706	0.677415986691837	-5.94238484713188
PC 18:0_18:3	-0.174646951643639	0.282134917501685	-0.643861808359753	0.526887156091425	0.677415986691837	-5.94258085475124
FA 22:6	0.187837884586508	1.85995118620976	0.643846737997837	0.526896732428656	0.677415986691837	-5.94259037713354
PC 16:0_18:3	-0.141529366524287	2.21883350520914	-0.642510772686961	0.527746040113846	0.677415986691837	-5.9434336736548
TG 52:1-FA18:0	0.153207998794011	2.05946700156415	0.642488852763667	0.527759981432314	0.677415986691837	-5.94344749609294
TG 54:1-FA16:0	-0.171716806116629	-0.214053053209098	-0.640942231499347	0.528744159524071	0.677415986691837	-5.9444216358453
